Timestamp,Battery_V,Battery_Pct,GPS_Sats,GPS_Fix,Rel_Alt,Roll,Pitch,Yaw,Mode,Armed,Health
14:37:51.173,15.19,8700.0,11,FIX_3D,2.62,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.274,15.19,8700.0,11,FIX_3D,2.62,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.374,15.19,8700.0,11,FIX_3D,2.62,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.476,15.19,8700.0,11,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.576,15.2,8700.0,11,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.677,15.2,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.777,15.2,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.877,15.2,8700.0,11,FIX_3D,2.58,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.978,15.2,8700.0,11,FIX_3D,2.58,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.078,15.2,8700.0,11,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.178,15.2,8700.0,11,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.280,15.2,8700.0,11,FIX_3D,2.56,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.380,15.2,8700.0,11,FIX_3D,2.56,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.481,15.2,8700.0,12,FIX_3D,2.55,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.582,15.19,8700.0,12,FIX_3D,2.55,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.683,15.19,8700.0,12,FIX_3D,2.54,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.784,15.19,8700.0,12,FIX_3D,2.53,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.885,15.19,8700.0,12,FIX_3D,2.53,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:52.986,15.19,8700.0,12,FIX_3D,2.53,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.086,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.187,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.288,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.388,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.489,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.590,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.691,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.791,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.892,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:53.992,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.092,15.19,8700.0,12,FIX_3D,2.52,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.192,15.19,8700.0,12,FIX_3D,2.51,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.293,15.19,8700.0,12,FIX_3D,2.51,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.393,15.19,8700.0,12,FIX_3D,2.51,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.495,15.19,8700.0,12,FIX_3D,2.51,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.595,15.18,8700.0,12,FIX_3D,2.51,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.697,15.18,8700.0,12,FIX_3D,2.5,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.797,15.18,8700.0,12,FIX_3D,2.5,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.897,15.18,8700.0,12,FIX_3D,2.51,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:54.997,15.18,8700.0,12,FIX_3D,2.53,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.098,15.18,8700.0,12,FIX_3D,2.53,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.198,15.18,8700.0,12,FIX_3D,2.53,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.298,15.18,8700.0,12,FIX_3D,2.54,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.399,15.18,8700.0,12,FIX_3D,2.54,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.500,15.18,8700.0,12,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.601,15.2,8700.0,12,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.702,15.2,8700.0,12,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.803,15.2,8700.0,12,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:55.905,15.2,8700.0,12,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.005,15.2,8700.0,12,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.106,15.2,8700.0,12,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.206,15.2,8700.0,12,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.307,15.2,8700.0,12,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.408,15.2,8700.0,12,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.508,15.2,8700.0,11,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.609,15.2,8700.0,11,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.709,15.19,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.810,15.19,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:56.912,15.19,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.014,15.19,8700.0,12,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.114,15.19,8700.0,12,FIX_3D,2.58,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.214,15.19,8700.0,12,FIX_3D,2.58,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.315,15.19,8700.0,12,FIX_3D,2.58,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.415,15.19,8700.0,12,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.516,15.19,8700.0,12,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.616,15.19,8700.0,11,FIX_3D,2.57,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.717,15.19,8700.0,11,FIX_3D,2.56,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:57.817,15.19,8700.0,11,FIX_3D,2.56,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
